Date;Temp;Humid
2014-10-29 19:07:18; 21; 49
2014-10-29 19:07:48; 20; 50
2014-10-29 19:08:19; 20; 51
2014-10-29 19:08:54; 20; 50
2014-10-29 19:09:25; 20; 50
2014-10-29 19:09:56; 20; 50
2014-10-29 19:10:26; 20; 50
2014-10-29 19:10:57; 20; 51
2014-10-29 19:11:27; 20; 50
2014-10-29 19:11:58; 20; 51
2014-10-29 19:12:28; 20; 51
2014-10-29 19:12:59; 20; 50
2014-10-29 19:13:29; 20; 50
2014-10-29 19:14:00; 20; 50
2014-10-29 19:14:31; 20; 51
2014-10-29 19:15:04; 20; 50
2014-10-29 19:15:34; 20; 50
2014-10-29 19:16:05; 20; 51
2014-10-29 19:16:35; 20; 50
2014-10-29 19:17:06; 20; 51
2014-10-29 19:17:39; 20; 51
2014-10-29 19:18:15; 20; 51
2014-10-29 19:18:48; 20; 51
2014-10-29 19:19:18; 20; 50
2014-10-29 19:19:51; 20; 51
2014-10-29 19:20:22; 20; 51
2014-10-29 19:20:55; 20; 51
2014-10-29 19:21:25; 20; 51
2014-10-29 19:21:59; 20; 50
